transaction_id,product_name,customer_name,city,quantity,price,transaction_date
448,Mouse,Customer_41,Chicago,1,352.46,2024-10-01
449,Webcam,Customer_24,Phoenix,2,655.82,2024-06-08
450,Headphones,Customer_23,Houston,2,971.88,2024-05-19
451,Webcam,Customer_7,Chicago,3,115.09,2024-05-05
452,Mouse,Customer_12,New York,2,906.63,2024-05-03
453,Keyboard,Customer_34,Los Angeles,2,905.26,2024-02-03
454,Laptop,Customer_50,Houston,2,564.54,2024-01-12
455,Keyboard,Customer_13,Houston,4,953.88,2024-04-20
456,Monitor,Customer_35,Chicago,3,14.2,2024-05-08
457,Monitor,Customer_4,Los Angeles,2,355.76,2024-02-16
458,Mouse,Customer_26,Phoenix,2,592.73,2024-10-16
459,Webcam,Customer_26,Los Angeles,1,251.19,2024-05-06
460,Keyboard,Customer_11,New York,2,746.53,2024-06-19
461,Webcam,Customer_29,New York,1,763.41,2024-03-23
462,Headphones,Customer_31,Houston,2,271.36,2024-06-14
463,Mouse,Customer_1,Houston,1,33.01,2024-01-07
464,Laptop,Customer_24,Chicago,4,550.06,2024-09-21
465,Webcam,Customer_1,Houston,3,273.94,2024-04-25
466,Headphones,Customer_50,Phoenix,2,834.19,2024-05-10
467,Keyboard,Customer_46,Phoenix,3,170.64,2024-02-29
468,Keyboard,Customer_33,Houston,1,334.21,2024-12-22
469,Headphones,Customer_9,New York,2,191.55,2024-03-11
470,Webcam,Customer_35,New York,4,729.63,2024-08-15
471,Webcam,Customer_17,Houston,1,127.26,2024-06-27
472,Mouse,Customer_37,New York,1,855.77,2024-04-19
473,Mouse,Customer_28,Houston,3,143.04,2024-04-14
474,Monitor,Customer_18,Chicago,2,448.16,2024-11-27
475,Monitor,Customer_24,Phoenix,1,245.73,2024-01-20
476,Mouse,Customer_9,Los Angeles,4,442.58,2024-07-22
477,Laptop,Customer_7,Phoenix,2,433.41,2024-02-09
478,Laptop,Customer_46,Chicago,3,91.51,2024-02-04
479,Monitor,Customer_16,New York,2,306.06,2024-06-11
480,Webcam,Customer_1,Houston,1,436.12,2024-02-18
481,Mouse,Customer_12,Phoenix,3,19.9,2024-03-29
482,Headphones,Customer_30,Phoenix,2,437.78,2024-09-18
483,Laptop,Customer_35,Los Angeles,1,394.3,2024-09-18
484,Mouse,Customer_34,Chicago,3,827.78,2024-05-10
485,Laptop,Customer_46,Houston,1,712.02,2024-01-06
486,Laptop,Customer_37,New York,4,95.66,2024-05-18
487,Monitor,Customer_2,Houston,2,982.2,2024-02-07
488,Webcam,Customer_29,Los Angeles,2,701.24,2024-03-17
489,Monitor,Customer_37,Houston,1,123.4,2024-09-29
490,Monitor,Customer_14,Phoenix,2,401.02,2024-12-08
491,Headphones,Customer_48,Los Angeles,1,47.24,2024-10-05
492,Monitor,Customer_17,Chicago,4,271.33,2024-04-24
493,Headphones,Customer_20,Phoenix,4,668.52,2024-12-05
494,Headphones,Customer_19,Houston,3,210.99,2024-02-22
495,Keyboard,Customer_17,New York,3,39.28,2024-01-13
496,Mouse,Customer_7,Houston,2,167.13,2024-10-07
497,Keyboard,Customer_9,New York,4,305.24,2024-12-16
498,Keyboard,Customer_1,Los Angeles,4,516.1,2024-12-18
499,Laptop,Customer_34,Los Angeles,4,566.76,2024-03-15
500,Webcam,Customer_12,Houston,3,447.68,2024-03-14
501,Keyboard,Customer_16,Houston,3,620.43,2024-10-28
502,Webcam,Customer_17,Chicago,3,655.17,2024-01-02
503,Webcam,Customer_5,Chicago,1,999.65,2024-07-09
504,Keyboard,Customer_7,Phoenix,2,924.43,2024-07-28
505,Laptop,Customer_50,Los Angeles,4,791.57,2024-07-02
506,Mouse,Customer_25,New York,4,177.49,2024-05-27
507,Laptop,Customer_14,Los Angeles,2,340.43,2024-01-07
508,Mouse,Customer_22,Chicago,2,404.05,2024-02-09
509,Webcam,Customer_18,New York,2,833.58,2024-06-02
510,Mouse,Customer_5,Chicago,3,343.64,2024-02-01
511,Laptop,Customer_44,Chicago,3,373.89,2024-12-06
512,Keyboard,Customer_13,Houston,4,290.46,2024-05-16
513,Laptop,Customer_12,Phoenix,4,122.66,2024-04-27
514,Headphones,Customer_5,Phoenix,4,659.76,2024-03-07
515,Headphones,Customer_35,Los Angeles,1,147.5,2024-03-14
516,Headphones,Customer_41,Phoenix,1,524.52,2024-11-12
517,Keyboard,Customer_29,Los Angeles,4,499.41,2024-03-03
518,Monitor,Customer_6,Chicago,4,842.55,2024-08-10
519,Laptop,Customer_42,Los Angeles,2,326.84,2024-05-08
520,Mouse,Customer_31,Phoenix,3,697.38,2024-03-02
521,Keyboard,Customer_18,Chicago,3,572.31,2024-02-29
522,Headphones,Customer_22,Chicago,2,210.59,2024-06-03
523,Headphones,Customer_32,Phoenix,2,838.14,2024-10-18
524,Mouse,Customer_9,Los Angeles,4,670.75,2024-06-20
525,Laptop,Customer_6,Phoenix,3,252.35,2024-12-01
526,Mouse,Customer_21,Chicago,1,14.36,2024-03-06
527,Mouse,Customer_17,Los Angeles,1,657.78,2024-01-16
528,Headphones,Customer_42,Los Angeles,2,649.69,2024-07-11
529,Webcam,Customer_47,Phoenix,4,914.28,2024-09-21
530,Webcam,Customer_25,Houston,3,981.18,2024-08-23
531,Keyboard,Customer_45,Phoenix,1,847.24,2024-10-01
532,Laptop,Customer_17,Phoenix,1,268.83,2024-01-14
533,Webcam,Customer_4,Chicago,2,335.87,2024-07-09
534,Headphones,Customer_15,Phoenix,1,904.74,2024-05-20
535,Monitor,Customer_21,Los Angeles,3,239.35,2024-08-24
536,Mouse,Customer_31,Houston,2,128.35,2024-12-04
537,Monitor,Customer_36,Phoenix,2,989.77,2024-04-20
538,Keyboard,Customer_34,Chicago,2,810.55,2024-04-18
539,Mouse,Customer_10,New York,1,936.92,2024-04-22
540,Headphones,Customer_18,Chicago,4,33.94,2024-12-27
541,Headphones,Customer_11,Phoenix,1,918.78,2024-01-21
542,Mouse,Customer_21,Houston,4,169.4,2024-12-19
543,Mouse,Customer_21,Chicago,1,732.14,2024-06-10
544,Keyboard,Customer_36,Phoenix,1,955.32,2024-04-16
545,Mouse,Customer_41,Los Angeles,2,366.4,2024-09-19
546,Keyboard,Customer_20,Houston,1,924.38,2024-05-14
547,Keyboard,Customer_38,Phoenix,4,152.82,2024-03-08
548,Webcam,Customer_33,Phoenix,1,649.19,2024-11-01
549,Headphones,Customer_20,Los Angeles,2,230.36,2024-07-01
550,Mouse,Customer_41,Houston,2,87.99,2024-08-01
551,Webcam,Customer_11,New York,3,840.46,2024-12-24
552,Webcam,Customer_2,Houston,3,544.54,2024-07-27
553,Webcam,Customer_22,Phoenix,1,71.79,2024-07-13
554,Webcam,Customer_45,Houston,1,39.06,2024-08-23
555,Laptop,Customer_6,New York,1,958.96,2024-08-20
556,Webcam,Customer_16,Phoenix,2,309.48,2024-08-14
557,Mouse,Customer_3,Houston,3,527.7,2024-06-23
558,Headphones,Customer_41,Phoenix,4,41.54,2024-04-08
559,Monitor,Customer_18,Phoenix,2,946.34,2024-10-18
560,Mouse,Customer_20,Los Angeles,2,184.97,2024-08-15
561,Mouse,Customer_12,Los Angeles,3,271.33,2024-05-30
562,Webcam,Customer_21,Houston,2,333.66,2024-11-03
563,Laptop,Customer_14,Houston,2,732.08,2024-11-15
564,Headphones,Customer_36,Chicago,2,312.72,2024-04-24
565,Keyboard,Customer_45,Los Angeles,1,817.86,2024-02-27
566,Monitor,Customer_28,Phoenix,2,171.27,2024-09-28
567,Headphones,Customer_34,Houston,2,457.01,2024-09-13
568,Webcam,Customer_39,New York,4,905.57,2024-05-12
569,Laptop,Customer_31,Houston,4,749.2,2024-08-15
570,Monitor,Customer_30,Chicago,1,376.22,2024-02-04
571,Headphones,Customer_34,Houston,4,717.55,2024-01-14
572,Mouse,Customer_44,Chicago,1,220.9,2024-02-28
573,Mouse,Customer_38,New York,4,923.57,2024-07-20
574,Monitor,Customer_36,New York,1,932.98,2024-12-14
575,Webcam,Customer_34,Los Angeles,2,293.12,2024-04-14
576,Headphones,Customer_15,Los Angeles,4,209.93,2024-03-10
577,Laptop,Customer_47,Los Angeles,2,291.66,2024-09-09
578,Laptop,Customer_26,Phoenix,3,172.11,2024-08-30
579,Webcam,Customer_5,Phoenix,4,794.79,2024-04-30
580,Mouse,Customer_29,New York,1,513.11,2024-11-06
581,Mouse,Customer_28,New York,2,679.63,2024-10-23
582,Webcam,Customer_22,Phoenix,1,360.86,2024-06-04
583,Headphones,Customer_32,Los Angeles,1,504.65,2024-02-26
584,Webcam,Customer_34,Houston,3,103.81,2024-04-10
585,Headphones,Customer_31,Houston,1,502.76,2024-09-10
586,Laptop,Customer_38,Phoenix,2,772.4,2024-04-06
587,Webcam,Customer_17,Chicago,1,168.18,2024-08-06
588,Monitor,Customer_27,New York,1,878.21,2024-08-02
589,Laptop,Customer_15,Houston,1,924.11,2024-12-12
590,Keyboard,Customer_8,New York,4,278.36,2024-11-02
591,Mouse,Customer_16,Los Angeles,1,632.4,2024-05-16
592,Headphones,Customer_42,New York,2,153.49,2024-01-29
593,Mouse,Customer_43,Los Angeles,3,475.71,2024-12-26
594,Headphones,Customer_29,Phoenix,4,588.05,2024-11-06
595,Mouse,Customer_6,Houston,2,343.83,2024-12-20
596,Keyboard,Customer_25,Chicago,4,877.17,2024-11-15
597,Mouse,Customer_37,Houston,3,291.94,2024-12-18
598,Mouse,Customer_21,New York,4,417.06,2024-07-21
599,Webcam,Customer_32,Houston,3,810.1,2024-03-01
600,Headphones,Customer_34,New York,3,857.45,2024-06-21
601,Headphones,Customer_26,Chicago,1,144.63,2024-01-21
602,Monitor,Customer_8,Phoenix,4,100.47,2024-02-28
603,Monitor,Customer_41,Los Angeles,1,893.16,2024-04-24
604,Monitor,Customer_12,Los Angeles,1,51.52,2024-01-20
605,Monitor,Customer_4,Los Angeles,4,380.14,2024-11-02
606,Keyboard,Customer_10,Chicago,2,572.19,2024-04-25
607,Webcam,Customer_12,New York,3,529.23,2024-10-27
608,Webcam,Customer_44,Phoenix,2,494.67,2024-09-24
609,Headphones,Customer_5,Phoenix,2,628.09,2024-11-16
610,Headphones,Customer_6,Phoenix,4,909.32,2024-02-14
611,Webcam,Customer_8,Los Angeles,3,627.73,2024-01-28
612,Keyboard,Customer_2,Phoenix,2,295.59,2024-04-03
613,Laptop,Customer_42,New York,2,414.75,2024-04-02
614,Headphones,Customer_8,New York,4,426.59,2024-09-19
615,Monitor,Customer_3,Los Angeles,1,750.85,2024-10-16
616,Laptop,Customer_17,Chicago,2,212.6,2024-04-05
617,Webcam,Customer_24,New York,1,496.77,2024-08-12
618,Mouse,Customer_9,Houston,3,169.7,2024-02-08
619,Keyboard,Customer_1,New York,4,41.49,2024-07-12
620,Keyboard,Customer_25,Phoenix,4,334.47,2024-11-10
621,Laptop,Customer_27,Chicago,4,80.35,2024-08-20
622,Mouse,Customer_10,Chicago,4,88.93,2024-04-12
623,Headphones,Customer_4,Phoenix,2,465.64,2024-05-12
624,Keyboard,Customer_32,Houston,1,79.48,2024-04-28
625,Keyboard,Customer_35,Phoenix,3,649.41,2024-10-17
626,Webcam,Customer_6,New York,2,960.66,2024-07-07
627,Headphones,Customer_6,Houston,1,865.63,2024-08-30
628,Laptop,Customer_3,Chicago,1,34.05,2024-06-30
629,Mouse,Customer_22,Phoenix,1,710.45,2024-12-22
630,Webcam,Customer_16,Phoenix,4,138.4,2024-09-03
631,Keyboard,Customer_42,Chicago,1,566.09,2024-04-01
632,Laptop,Customer_30,Houston,4,103.63,2024-09-13
633,Monitor,Customer_46,New York,3,200.36,2024-02-09
634,Keyboard,Customer_44,Houston,1,545.67,2024-02-17
635,Keyboard,Customer_24,Houston,1,343.65,2024-10-28
636,Monitor,Customer_19,Los Angeles,2,593.58,2024-01-01
637,Monitor,Customer_43,Los Angeles,4,586.61,2024-11-19
638,Mouse,Customer_32,Phoenix,2,818.06,2024-11-01
639,Laptop,Customer_38,Phoenix,3,767.96,2024-02-26
640,Mouse,Customer_39,Phoenix,4,308.55,2024-08-20
641,Keyboard,Customer_13,Houston,2,962.26,2024-06-08
642,Keyboard,Customer_6,Phoenix,1,912.14,2024-10-08
643,Headphones,Customer_26,Houston,1,890.23,2024-06-21
644,Keyboard,Customer_15,Phoenix,4,768.95,2024-12-25
645,Mouse,Customer_46,Los Angeles,1,311.25,2024-04-28
646,Headphones,Customer_9,Los Angeles,4,870.73,2024-12-05
647,Keyboard,Customer_11,Houston,4,824.23,2024-04-16
648,Webcam,Customer_37,Houston,4,561.24,2024-10-28
649,Headphones,Customer_36,Houston,1,165.12,2024-03-08
650,Monitor,Customer_15,Los Angeles,3,760.9,2024-07-14
651,Mouse,Customer_6,Chicago,3,436.79,2024-12-30
652,Webcam,Customer_32,Los Angeles,4,404.87,2024-12-04
653,Headphones,Customer_3,Phoenix,1,87.83,2024-04-24
654,Webcam,Customer_28,Los Angeles,3,62.4,2024-02-14
655,Mouse,Customer_48,Houston,3,868.99,2024-02-20
656,Monitor,Customer_49,Houston,3,468.79,2024-06-16
657,Laptop,Customer_33,Houston,4,28.2,2024-01-17
658,Webcam,Customer_44,New York,1,210.14,2024-06-17
659,Headphones,Customer_33,Los Angeles,2,770.01,2024-12-09
660,Mouse,Customer_11,Phoenix,1,951.04,2024-08-27
661,Headphones,Customer_28,Los Angeles,4,557.96,2024-04-06
662,Mouse,Customer_16,Los Angeles,2,191.76,2024-02-22
663,Keyboard,Customer_10,Houston,4,315.56,2024-11-05
664,Laptop,Customer_40,Houston,1,93.26,2024-01-11
665,Headphones,Customer_6,Los Angeles,3,64.06,2024-08-28
666,Mouse,Customer_11,New York,2,689.55,2024-07-29
667,Mouse,Customer_14,Los Angeles,2,51.76,2024-04-22
668,Laptop,Customer_32,Houston,3,390.28,2024-01-23
669,Keyboard,Customer_21,New York,1,233.51,2024-10-25
670,Monitor,Customer_6,Chicago,3,228.23,2024-10-22
671,Laptop,Customer_20,New York,3,835.11,2024-10-26
672,Mouse,Customer_26,New York,2,231.32,2024-06-03
673,Headphones,Customer_3,Houston,2,158.5,2024-11-09
674,Monitor,Customer_17,Phoenix,4,42.42,2024-02-19
675,Laptop,Customer_1,Houston,2,448.91,2024-02-22
676,Mouse,Customer_23,Chicago,4,103.79,2024-02-18
677,Webcam,Customer_14,Los Angeles,1,801.77,2024-11-19
678,Laptop,Customer_29,New York,3,602.2,2024-08-03
679,Headphones,Customer_12,New York,4,443.32,2024-10-22
680,Monitor,Customer_1,Houston,3,813.38,2024-01-02
681,Mouse,Customer_49,New York,1,289.46,2024-11-13
682,Headphones,Customer_47,Chicago,1,397.51,2024-12-12
683,Webcam,Customer_39,Los Angeles,3,375.46,2024-11-12
684,Mouse,Customer_29,Houston,1,110.65,2024-05-04
685,Webcam,Customer_25,Los Angeles,2,256.91,2024-08-03
686,Mouse,Customer_21,New York,1,277.47,2024-10-16
687,Headphones,Customer_11,New York,2,635.85,2024-03-17
688,Mouse,Customer_23,New York,2,227.32,2024-02-27
689,Monitor,Customer_14,Los Angeles,3,437.8,2024-08-27
690,Laptop,Customer_34,Chicago,3,93.48,2024-02-17
691,Monitor,Customer_17,Houston,4,520.06,2024-04-17
692,Headphones,Customer_9,Phoenix,3,611.57,2024-05-15
693,Keyboard,Customer_27,Houston,1,206.57,2024-12-22
694,Monitor,Customer_41,Los Angeles,1,841.35,2024-05-16
695,Monitor,Customer_24,Chicago,1,948.37,2024-03-28
696,Keyboard,Customer_33,Phoenix,4,776.42,2024-10-10
697,Keyboard,Customer_31,Chicago,1,277.37,2024-11-19
698,Headphones,Customer_9,Phoenix,4,552.37,2024-12-15
699,Headphones,Customer_16,New York,2,340.69,2024-10-08
700,Laptop,Customer_26,Chicago,1,963.92,2024-08-08
701,Webcam,Customer_45,New York,4,181.04,2024-01-03
702,Keyboard,Customer_41,Houston,1,496.76,2024-07-21
703,Monitor,Customer_43,Houston,1,569.14,2024-08-01
704,Mouse,Customer_44,Houston,4,83.31,2024-07-19
705,Mouse,Customer_21,Los Angeles,2,305.31,2024-12-24
706,Monitor,Customer_1,Phoenix,1,335.25,2024-10-30
707,Headphones,Customer_17,Phoenix,2,143.37,2024-01-03
708,Monitor,Customer_31,Los Angeles,4,223.58,2024-05-12
709,Laptop,Customer_37,Chicago,1,901.06,2024-10-04
710,Webcam,Customer_31,Houston,2,198.03,2024-01-02
711,Headphones,Customer_14,Chicago,2,376.32,2024-11-08
712,Keyboard,Customer_11,Chicago,1,288.03,2024-09-17
713,Mouse,Customer_17,Chicago,2,906.61,2024-05-23
714,Mouse,Customer_28,New York,3,294.7,2024-10-04
715,Webcam,Customer_49,Phoenix,2,247.34,2024-12-03
716,Headphones,Customer_8,Chicago,3,469.09,2024-06-07
717,Webcam,Customer_18,Chicago,1,38.39,2024-10-20
718,Headphones,Customer_24,New York,1,173.55,2024-11-22
719,Mouse,Customer_5,Houston,2,587.35,2024-04-25
720,Monitor,Customer_3,Phoenix,2,781.69,2024-08-04
721,Laptop,Customer_37,Chicago,1,928.86,2024-02-22
722,Monitor,Customer_17,Houston,3,455.28,2024-10-03
723,Keyboard,Customer_42,Phoenix,3,509.2,2024-04-07
724,Keyboard,Customer_5,Phoenix,2,228.07,2024-03-26
725,Monitor,Customer_48,New York,1,877.41,2024-03-12
726,Mouse,Customer_48,Houston,2,899.24,2024-07-25
727,Webcam,Customer_42,Phoenix,2,462.71,2024-09-11
728,Mouse,Customer_24,Phoenix,1,303.68,2024-10-03
729,Laptop,Customer_39,Phoenix,1,833.64,2024-06-28
730,Monitor,Customer_49,Los Angeles,3,776.03,2024-03-25
731,Laptop,Customer_1,New York,4,663.25,2024-12-31
732,Mouse,Customer_39,New York,4,399.18,2024-01-07
733,Webcam,Customer_7,New York,1,726.47,2024-06-27
734,Keyboard,Customer_14,Phoenix,4,436.43,2024-10-02
735,Keyboard,Customer_7,Chicago,2,714.82,2024-01-12
736,Headphones,Customer_6,Los Angeles,4,76.31,2024-05-03
737,Mouse,Customer_42,Houston,3,107.35,2024-01-18
738,Webcam,Customer_21,Houston,4,750.11,2024-08-20
739,Mouse,Customer_36,Chicago,3,964.08,2024-07-14
740,Monitor,Customer_48,Houston,1,102.68,2024-10-05
741,Webcam,Customer_5,Chicago,2,919.39,2024-08-04
742,Keyboard,Customer_50,New York,1,633.45,2024-06-28
743,Monitor,Customer_27,New York,4,621.54,2024-10-24
744,Mouse,Customer_25,Chicago,1,416.28,2024-05-18
745,Monitor,Customer_10,Houston,3,171.48,2024-02-04
746,Laptop,Customer_11,New York,1,291.04,2024-01-27
747,Monitor,Customer_18,Phoenix,1,409.9,2024-07-17
748,Webcam,Customer_7,Houston,4,162.06,2024-07-11
749,Webcam,Customer_13,New York,4,976.33,2024-12-30
750,Laptop,Customer_5,Los Angeles,4,785.18,2024-11-10
751,Headphones,Customer_26,Los Angeles,1,476.67,2024-02-17
752,Mouse,Customer_13,Chicago,1,70.65,2024-07-24
753,Headphones,Customer_32,Los Angeles,1,448.58,2024-01-20
754,Mouse,Customer_2,Chicago,3,889.03,2024-12-18
755,Monitor,Customer_31,Phoenix,2,423.63,2024-08-08
756,Laptop,Customer_5,Houston,4,282.38,2024-12-08
757,Monitor,Customer_28,Los Angeles,2,955.63,2024-12-30
758,Laptop,Customer_31,Houston,3,995.05,2024-12-10
759,Laptop,Customer_3,Houston,2,369.68,2024-12-12
760,Laptop,Customer_48,Houston,4,150.38,2024-08-17
761,Keyboard,Customer_14,New York,1,994.32,2024-08-06
762,Headphones,Customer_17,Chicago,1,171.84,2024-05-22
763,Webcam,Customer_5,Houston,4,779.0,2024-04-13
764,Keyboard,Customer_28,Phoenix,3,323.75,2024-07-05
765,Headphones,Customer_25,Phoenix,2,507.13,2024-03-09
766,Laptop,Customer_3,Los Angeles,3,327.49,2024-11-24
767,Webcam,Customer_9,Houston,1,94.98,2024-02-17
768,Laptop,Customer_13,Houston,4,921.68,2024-01-17
769,Keyboard,Customer_28,Chicago,3,423.71,2024-06-12
770,Monitor,Customer_47,New York,1,287.17,2024-11-09
771,Laptop,Customer_19,New York,3,396.23,2024-10-06
772,Headphones,Customer_26,Los Angeles,4,22.8,2024-10-06
773,Keyboard,Customer_4,Houston,4,981.61,2024-04-29
774,Monitor,Customer_34,Phoenix,4,265.31,2024-11-25
775,Mouse,Customer_41,Phoenix,2,405.63,2024-03-22
776,Headphones,Customer_30,Chicago,1,635.23,2024-03-09
777,Webcam,Customer_19,New York,4,112.05,2024-06-06
778,Mouse,Customer_48,Chicago,4,677.37,2024-07-26
779,Headphones,Customer_3,New York,4,973.59,2024-12-26
780,Headphones,Customer_33,New York,1,629.84,2024-10-28
781,Keyboard,Customer_1,Houston,4,789.68,2024-09-21
782,Mouse,Customer_7,Phoenix,4,879.63,2024-10-24
783,Webcam,Customer_2,Phoenix,2,868.48,2024-10-17
784,Laptop,Customer_45,Chicago,3,364.6,2024-12-21
785,Headphones,Customer_49,Phoenix,1,916.88,2024-12-30
786,Headphones,Customer_48,New York,2,481.82,2024-01-06
787,Laptop,Customer_10,Houston,4,807.76,2024-04-29
788,Webcam,Customer_18,Phoenix,2,322.96,2024-03-09
789,Mouse,Customer_7,Los Angeles,1,923.28,2024-01-27
790,Mouse,Customer_39,New York,4,489.77,2024-05-20
791,Monitor,Customer_23,New York,4,458.73,2024-01-25
792,Webcam,Customer_8,Chicago,2,105.65,2024-01-09
793,Monitor,Customer_47,Houston,2,423.47,2024-11-03
794,Mouse,Customer_30,Chicago,1,397.97,2024-09-17
795,Webcam,Customer_32,Phoenix,2,66.82,2024-01-22
796,Headphones,Customer_40,Chicago,1,826.22,2024-01-06
797,Webcam,Customer_32,Phoenix,3,966.27,2024-08-18
798,Mouse,Customer_48,Phoenix,2,302.79,2024-12-12
799,Webcam,Customer_36,Los Angeles,4,105.05,2024-08-24
800,Keyboard,Customer_44,Chicago,2,849.59,2024-09-15
801,Laptop,Customer_32,New York,1,739.77,2024-06-26
802,Laptop,Customer_3,Phoenix,1,627.55,2024-12-12
803,Headphones,Customer_15,Chicago,3,961.95,2024-07-05
804,Keyboard,Customer_13,Chicago,2,735.09,2024-10-20
805,Laptop,Customer_5,Chicago,3,217.34,2024-02-18
806,Headphones,Customer_34,Houston,3,785.86,2024-07-24
807,Monitor,Customer_17,Phoenix,3,338.41,2024-12-28
808,Mouse,Customer_21,Chicago,1,49.35,2024-05-25
809,Mouse,Customer_17,Chicago,2,267.12,2024-06-12
810,Monitor,Customer_30,Houston,1,259.98,2024-10-26
811,Monitor,Customer_23,Houston,2,203.62,2024-08-16
812,Mouse,Customer_28,Houston,4,288.44,2024-10-19
813,Mouse,Customer_35,New York,3,989.08,2024-07-09
814,Webcam,Customer_19,Phoenix,1,233.43,2024-07-29
815,Webcam,Customer_3,Houston,1,250.09,2024-08-14
816,Monitor,Customer_33,Chicago,3,230.58,2024-08-02
817,Webcam,Customer_31,New York,2,984.47,2024-09-02
818,Webcam,Customer_32,Houston,2,269.04,2024-08-21
819,Keyboard,Customer_9,Houston,4,971.44,2024-04-30
820,Monitor,Customer_4,Los Angeles,2,26.47,2024-07-03
821,Monitor,Customer_2,Houston,1,344.34,2024-03-09
822,Headphones,Customer_6,Phoenix,1,297.58,2024-05-06
823,Monitor,Customer_17,Los Angeles,3,628.15,2024-11-01
824,Mouse,Customer_10,Houston,1,560.77,2024-04-21
825,Keyboard,Customer_35,Los Angeles,2,288.67,2024-09-03
826,Webcam,Customer_45,New York,2,656.21,2024-03-30
827,Mouse,Customer_33,Chicago,2,61.69,2024-08-02
828,Monitor,Customer_50,Chicago,2,26.87,2024-03-26
829,Monitor,Customer_26,Phoenix,1,527.28,2024-10-15
830,Monitor,Customer_25,New York,4,362.29,2024-12-30
831,Webcam,Customer_32,Chicago,1,223.49,2024-05-11
832,Headphones,Customer_19,Phoenix,2,838.78,2024-11-27
833,Laptop,Customer_6,Chicago,2,911.95,2024-01-22
834,Laptop,Customer_16,Phoenix,2,279.21,2024-03-15
835,Monitor,Customer_32,New York,2,950.09,2024-04-14
836,Mouse,Customer_7,Los Angeles,2,971.93,2024-08-12
837,Mouse,Customer_39,Los Angeles,3,633.58,2024-04-30
838,Headphones,Customer_20,New York,3,415.18,2024-01-14
839,Mouse,Customer_22,Houston,2,523.44,2024-01-02
840,Headphones,Customer_21,Los Angeles,2,355.24,2024-04-02
841,Webcam,Customer_47,Phoenix,2,144.42,2024-10-07
842,Laptop,Customer_50,Houston,1,61.03,2024-09-28
843,Webcam,Customer_24,Los Angeles,2,141.0,2024-04-12
844,Mouse,Customer_31,Los Angeles,1,649.19,2024-06-17
845,Headphones,Customer_2,New York,4,787.06,2024-02-29
846,Webcam,Customer_47,Houston,3,760.93,2024-06-27
847,Webcam,Customer_23,Chicago,2,627.72,2024-03-14
848,Mouse,Customer_35,Los Angeles,2,907.81,2024-06-23
849,Mouse,Customer_37,Chicago,3,722.16,2024-10-19
850,Headphones,Customer_34,Los Angeles,2,871.53,2024-11-02
851,Headphones,Customer_5,Los Angeles,4,486.77,2024-10-20
852,Headphones,Customer_36,Chicago,4,413.17,2024-03-03
853,Laptop,Customer_13,Los Angeles,1,727.57,2024-03-07
854,Keyboard,Customer_27,Houston,2,568.25,2024-04-06
855,Keyboard,Customer_32,Houston,1,829.53,2024-10-04
856,Monitor,Customer_19,Phoenix,3,366.01,2024-05-06
857,Monitor,Customer_35,Houston,2,443.98,2024-11-28
858,Laptop,Customer_12,New York,2,984.31,2024-10-17
859,Headphones,Customer_35,Los Angeles,3,181.31,2024-10-05
860,Laptop,Customer_11,Chicago,4,780.91,2024-01-24
861,Laptop,Customer_3,Houston,4,371.15,2024-07-12
862,Monitor,Customer_30,Houston,4,802.48,2024-09-19
863,Laptop,Customer_34,Phoenix,2,323.71,2024-02-08
864,Mouse,Customer_19,Houston,1,92.91,2024-11-27
865,Laptop,Customer_5,Houston,4,301.34,2024-01-04
866,Mouse,Customer_8,Chicago,4,861.86,2024-02-23
867,Keyboard,Customer_14,New York,1,888.71,2024-01-02
868,Webcam,Customer_6,Chicago,2,809.11,2024-11-23
869,Laptop,Customer_24,Phoenix,1,968.26,2024-02-14
870,Keyboard,Customer_9,Houston,2,141.15,2024-08-06
871,Headphones,Customer_30,New York,3,66.4,2024-06-30
872,Mouse,Customer_49,Chicago,2,692.79,2024-10-05
873,Monitor,Customer_7,Los Angeles,3,307.65,2024-02-16
874,Keyboard,Customer_21,Chicago,3,779.25,2024-05-26
875,Headphones,Customer_3,Chicago,2,227.6,2024-02-18
876,Monitor,Customer_45,Phoenix,3,204.47,2024-09-22
877,Headphones,Customer_23,Chicago,4,666.36,2024-08-26
878,Webcam,Customer_29,Los Angeles,2,157.74,2024-04-05
879,Headphones,Customer_5,Chicago,3,697.11,2024-04-21
880,Headphones,Customer_44,Chicago,4,703.62,2024-09-16
881,Mouse,Customer_49,Phoenix,4,877.18,2024-07-22
882,Keyboard,Customer_49,Los Angeles,2,357.45,2024-12-13
883,Keyboard,Customer_41,Houston,4,93.33,2024-09-08
884,Mouse,Customer_15,Phoenix,2,96.36,2024-06-06
885,Keyboard,Customer_23,Phoenix,4,947.26,2024-01-14
886,Laptop,Customer_38,Phoenix,2,709.43,2024-12-16
887,Webcam,Customer_50,New York,3,657.79,2024-11-25
888,Monitor,Customer_39,New York,3,206.06,2024-01-19
889,Mouse,Customer_11,Chicago,4,304.59,2024-03-30
890,Headphones,Customer_38,Houston,1,788.05,2024-07-27
891,Laptop,Customer_8,Phoenix,4,962.45,2024-01-11
892,Keyboard,Customer_4,New York,2,352.54,2024-06-25
893,Mouse,Customer_5,Los Angeles,2,105.73,2024-01-20
894,Webcam,Customer_50,Phoenix,2,689.64,2024-02-29
895,Webcam,Customer_49,Phoenix,3,555.57,2024-11-10
