transaction_id,product_name,customer_name,city,quantity,price,transaction_date
448,Mouse,Customer_3,Houston,2,353.17,2024-06-13
449,Headphones,Customer_40,New York,2,91.57,2024-01-24
450,Mouse,Customer_38,New York,3,391.18,2024-11-05
451,Headphones,Customer_40,Phoenix,1,480.32,2024-07-06
452,Monitor,Customer_50,Phoenix,1,224.12,2024-12-21
453,Mouse,Customer_37,Houston,1,170.92,2024-10-07
454,Laptop,Customer_23,Phoenix,4,800.14,2024-01-30
455,Headphones,Customer_46,Chicago,3,642.82,2024-09-22
456,Monitor,Customer_44,New York,1,98.91,2024-06-12
457,Webcam,Customer_19,Los Angeles,2,285.95,2024-06-22
458,Mouse,Customer_4,Chicago,1,34.92,2024-05-02
459,Monitor,Customer_3,Chicago,2,967.9,2024-09-07
460,Keyboard,Customer_46,New York,4,416.49,2024-06-14
461,Webcam,Customer_41,New York,1,926.58,2024-11-09
462,Keyboard,Customer_13,Phoenix,4,358.72,2024-08-18
463,Webcam,Customer_36,Houston,1,742.07,2024-02-23
464,Mouse,Customer_1,Houston,2,341.23,2024-12-11
465,Monitor,Customer_30,New York,4,707.6,2024-02-19
466,Laptop,Customer_40,Los Angeles,2,89.99,2024-10-13
467,Keyboard,Customer_4,New York,2,336.02,2024-02-04
468,Keyboard,Customer_43,Los Angeles,4,278.36,2024-10-03
469,Laptop,Customer_19,Phoenix,1,639.84,2024-02-02
470,Headphones,Customer_39,Los Angeles,1,901.59,2024-04-27
471,Webcam,Customer_18,Los Angeles,4,98.94,2024-09-08
472,Monitor,Customer_39,New York,2,907.05,2024-06-12
473,Mouse,Customer_43,Los Angeles,2,820.91,2024-06-25
474,Mouse,Customer_27,Phoenix,2,329.8,2024-08-16
475,Keyboard,Customer_27,New York,1,488.58,2024-08-23
476,Headphones,Customer_25,Houston,4,674.54,2024-03-05
477,Webcam,Customer_39,New York,4,498.39,2024-07-05
478,Headphones,Customer_39,New York,1,142.65,2024-09-25
479,Keyboard,Customer_31,Los Angeles,1,842.57,2024-10-07
480,Webcam,Customer_30,Houston,4,645.7,2024-04-29
481,Monitor,Customer_43,Los Angeles,1,640.41,2024-02-25
482,Keyboard,Customer_42,New York,3,379.5,2024-08-16
483,Laptop,Customer_41,Houston,3,489.01,2024-08-25
484,Webcam,Customer_9,Los Angeles,1,690.48,2024-01-16
485,Keyboard,Customer_45,Los Angeles,1,531.26,2024-01-22
486,Headphones,Customer_28,Houston,1,15.19,2024-11-11
487,Keyboard,Customer_50,New York,4,245.54,2024-01-28
488,Mouse,Customer_16,Chicago,3,243.81,2024-06-13
489,Webcam,Customer_14,New York,2,34.64,2024-06-10
490,Laptop,Customer_24,Chicago,2,124.75,2024-01-21
491,Keyboard,Customer_45,Phoenix,3,348.02,2024-07-24
492,Monitor,Customer_24,Chicago,1,23.83,2024-11-26
493,Headphones,Customer_37,New York,3,654.52,2024-09-11
494,Keyboard,Customer_25,Houston,4,665.91,2024-02-17
495,Laptop,Customer_44,Los Angeles,3,66.09,2024-05-31
496,Webcam,Customer_44,Chicago,3,887.3,2024-07-07
497,Mouse,Customer_14,New York,2,177.92,2024-09-05
498,Webcam,Customer_42,Houston,1,75.94,2024-11-28
499,Monitor,Customer_26,New York,2,271.12,2024-10-31
500,Webcam,Customer_29,Houston,1,365.93,2024-03-19
501,Keyboard,Customer_7,New York,2,748.51,2024-12-12
502,Mouse,Customer_17,Houston,1,456.98,2024-11-25
503,Headphones,Customer_3,Los Angeles,4,118.51,2024-06-11
504,Monitor,Customer_28,New York,2,489.02,2024-08-01
505,Headphones,Customer_8,Chicago,1,572.12,2024-07-29
506,Monitor,Customer_41,Chicago,3,565.59,2024-02-10
507,Monitor,Customer_49,Phoenix,2,561.98,2024-10-08
508,Headphones,Customer_36,Phoenix,4,738.97,2024-08-14
509,Keyboard,Customer_11,Houston,2,387.39,2024-10-23
510,Mouse,Customer_47,Chicago,4,33.22,2024-10-31
511,Keyboard,Customer_41,Phoenix,3,562.73,2024-03-22
512,Keyboard,Customer_24,Los Angeles,3,711.63,2024-10-22
513,Monitor,Customer_40,Houston,4,778.51,2024-10-30
514,Webcam,Customer_36,New York,1,238.55,2024-01-25
515,Mouse,Customer_23,Houston,4,118.18,2024-04-27
516,Mouse,Customer_11,Phoenix,3,801.25,2024-08-10
517,Headphones,Customer_6,Chicago,2,999.91,2024-06-08
518,Monitor,Customer_50,Houston,1,774.45,2024-12-04
519,Keyboard,Customer_39,Phoenix,4,619.08,2024-04-15
520,Headphones,Customer_12,Los Angeles,1,169.06,2024-12-25
521,Headphones,Customer_23,Phoenix,1,797.63,2024-01-21
522,Webcam,Customer_41,Los Angeles,1,29.01,2024-01-08
523,Keyboard,Customer_27,Houston,2,501.16,2024-05-18
524,Webcam,Customer_20,Houston,2,201.19,2024-12-08
525,Mouse,Customer_42,Houston,4,355.23,2024-04-27
526,Webcam,Customer_20,Los Angeles,3,364.64,2024-09-06
527,Mouse,Customer_15,Houston,3,604.6,2024-09-30
528,Laptop,Customer_29,Los Angeles,1,116.71,2024-04-23
529,Webcam,Customer_3,Los Angeles,3,57.76,2024-03-04
530,Headphones,Customer_14,Phoenix,1,299.15,2024-11-25
531,Monitor,Customer_14,Houston,1,207.97,2024-10-23
532,Webcam,Customer_48,Los Angeles,1,238.13,2024-05-10
533,Laptop,Customer_18,Chicago,3,206.73,2024-03-14
534,Keyboard,Customer_42,Phoenix,3,600.83,2024-12-28
535,Mouse,Customer_9,Houston,2,532.24,2024-06-06
536,Headphones,Customer_29,Los Angeles,3,155.85,2024-07-06
537,Laptop,Customer_33,Houston,1,637.7,2024-09-05
538,Laptop,Customer_6,New York,4,433.8,2024-07-20
539,Webcam,Customer_5,Houston,3,626.39,2024-08-02
540,Keyboard,Customer_38,Houston,1,84.24,2024-06-03
541,Mouse,Customer_26,Chicago,1,299.18,2024-08-01
542,Laptop,Customer_22,Houston,2,128.61,2024-09-07
543,Webcam,Customer_14,New York,4,410.39,2024-03-20
544,Webcam,Customer_43,Houston,1,521.09,2024-05-23
545,Keyboard,Customer_48,Chicago,4,122.98,2024-08-16
546,Keyboard,Customer_29,Houston,2,561.85,2024-06-30
547,Laptop,Customer_29,Chicago,3,945.63,2024-10-06
548,Monitor,Customer_14,Chicago,3,471.53,2024-10-01
549,Webcam,Customer_4,New York,4,924.36,2024-10-03
550,Keyboard,Customer_36,Los Angeles,1,867.99,2024-10-21
551,Webcam,Customer_43,Phoenix,3,774.35,2024-09-10
552,Webcam,Customer_41,Houston,2,610.31,2024-01-23
553,Laptop,Customer_17,New York,1,639.79,2024-03-05
554,Webcam,Customer_49,Chicago,4,178.75,2024-04-19
555,Mouse,Customer_21,Houston,3,607.98,2024-04-06
556,Headphones,Customer_43,Los Angeles,1,926.44,2024-03-01
557,Monitor,Customer_2,New York,1,576.43,2024-07-16
558,Laptop,Customer_20,New York,4,305.72,2024-01-20
559,Laptop,Customer_2,Chicago,1,980.72,2024-07-17
560,Monitor,Customer_29,New York,4,518.56,2024-02-06
561,Headphones,Customer_20,New York,1,290.71,2024-08-21
562,Laptop,Customer_15,Phoenix,1,273.33,2024-03-05
563,Monitor,Customer_19,New York,4,398.86,2024-12-03
564,Webcam,Customer_11,Los Angeles,1,799.23,2024-01-27
565,Webcam,Customer_16,Phoenix,3,475.45,2024-09-10
566,Webcam,Customer_29,Houston,3,416.34,2024-01-14
567,Monitor,Customer_39,Chicago,1,378.41,2024-03-02
568,Webcam,Customer_45,Chicago,4,681.64,2024-11-29
569,Keyboard,Customer_11,Houston,2,609.56,2024-05-27
570,Mouse,Customer_44,Chicago,1,259.0,2024-04-04
571,Monitor,Customer_4,Chicago,1,419.19,2024-09-26
572,Laptop,Customer_9,Chicago,1,484.31,2024-02-24
573,Keyboard,Customer_26,Los Angeles,3,591.25,2024-07-02
574,Webcam,Customer_21,New York,1,366.99,2024-01-27
575,Laptop,Customer_46,New York,2,217.44,2024-01-31
576,Mouse,Customer_9,Los Angeles,2,376.27,2024-10-11
577,Keyboard,Customer_30,Chicago,1,944.71,2024-08-29
578,Laptop,Customer_13,New York,3,569.43,2024-11-27
579,Monitor,Customer_38,Los Angeles,3,349.57,2024-12-26
580,Monitor,Customer_41,Los Angeles,1,35.64,2024-07-23
581,Laptop,Customer_6,Los Angeles,2,477.67,2024-12-22
582,Mouse,Customer_41,Phoenix,4,667.13,2024-11-27
583,Keyboard,Customer_21,New York,1,686.35,2024-06-20
584,Monitor,Customer_8,Phoenix,4,777.76,2024-08-25
585,Keyboard,Customer_24,New York,4,992.99,2024-05-07
586,Monitor,Customer_40,Chicago,4,665.08,2024-11-14
587,Mouse,Customer_40,Houston,4,671.83,2024-01-11
588,Webcam,Customer_45,Phoenix,1,323.92,2024-08-08
589,Monitor,Customer_13,Chicago,1,375.53,2024-03-16
590,Headphones,Customer_17,Chicago,1,588.72,2024-09-12
591,Mouse,Customer_28,New York,3,104.08,2024-05-03
592,Webcam,Customer_9,Los Angeles,2,691.82,2024-04-30
593,Headphones,Customer_49,Chicago,4,471.63,2024-10-24
594,Laptop,Customer_13,New York,3,89.65,2024-11-16
595,Laptop,Customer_30,Phoenix,3,191.73,2024-07-14
596,Keyboard,Customer_2,New York,2,187.75,2024-07-26
597,Webcam,Customer_48,Los Angeles,3,953.26,2024-12-12
598,Monitor,Customer_10,Los Angeles,1,988.43,2024-10-11
599,Mouse,Customer_15,Houston,1,793.61,2024-05-17
600,Laptop,Customer_15,Phoenix,3,113.24,2024-04-20
601,Laptop,Customer_14,Phoenix,1,256.25,2024-08-14
602,Headphones,Customer_7,New York,1,516.96,2024-08-24
603,Headphones,Customer_15,Los Angeles,1,174.87,2024-10-29
604,Mouse,Customer_41,Chicago,3,28.04,2024-04-30
605,Mouse,Customer_44,Los Angeles,1,912.19,2024-01-17
606,Monitor,Customer_16,Los Angeles,2,174.57,2024-06-02
607,Laptop,Customer_43,Chicago,3,507.43,2024-10-10
608,Headphones,Customer_20,New York,1,193.12,2024-11-24
609,Webcam,Customer_49,New York,2,850.85,2024-11-07
610,Headphones,Customer_31,Chicago,1,786.6,2024-08-24
611,Webcam,Customer_30,New York,4,124.73,2024-01-26
612,Laptop,Customer_43,Houston,2,25.46,2024-10-18
613,Laptop,Customer_17,Phoenix,2,450.58,2024-03-25
614,Monitor,Customer_42,Los Angeles,3,312.74,2024-03-18
615,Mouse,Customer_25,Los Angeles,4,989.24,2024-06-12
616,Keyboard,Customer_38,Chicago,3,702.69,2024-03-28
617,Laptop,Customer_21,Houston,2,224.06,2024-03-25
618,Headphones,Customer_43,Phoenix,1,762.44,2024-12-21
619,Monitor,Customer_45,Chicago,2,34.94,2024-11-03
620,Mouse,Customer_4,Houston,2,499.82,2024-08-20
621,Monitor,Customer_7,Phoenix,1,256.89,2024-11-20
622,Headphones,Customer_37,Los Angeles,3,662.89,2024-04-01
623,Mouse,Customer_27,Chicago,1,914.68,2024-08-30
624,Headphones,Customer_15,New York,2,715.89,2024-01-13
625,Webcam,Customer_16,New York,2,372.43,2024-11-11
626,Headphones,Customer_22,Phoenix,3,738.3,2024-01-04
627,Monitor,Customer_3,Houston,4,869.44,2024-08-13
628,Keyboard,Customer_23,New York,2,469.81,2024-04-05
629,Keyboard,Customer_13,Los Angeles,3,57.92,2024-04-09
630,Headphones,Customer_24,Houston,2,552.57,2024-06-26
631,Keyboard,Customer_44,Phoenix,3,745.1,2024-09-08
632,Keyboard,Customer_23,Los Angeles,4,771.59,2024-05-24
633,Mouse,Customer_42,Phoenix,3,522.1,2024-02-29
634,Monitor,Customer_24,New York,2,995.92,2024-04-28
635,Monitor,Customer_28,New York,4,760.7,2024-01-07
636,Headphones,Customer_47,Houston,1,214.36,2024-12-05
637,Webcam,Customer_20,Houston,3,558.17,2024-11-25
638,Headphones,Customer_35,Phoenix,1,457.1,2024-11-20
639,Keyboard,Customer_33,New York,2,723.5,2024-01-16
640,Monitor,Customer_8,Houston,3,556.32,2024-04-03
641,Monitor,Customer_9,Phoenix,4,332.9,2024-04-11
642,Webcam,Customer_45,Phoenix,4,157.55,2024-03-29
643,Mouse,Customer_21,Houston,3,684.22,2024-03-29
644,Laptop,Customer_11,Los Angeles,4,815.03,2024-06-04
645,Webcam,Customer_15,Phoenix,1,320.22,2024-07-31
646,Laptop,Customer_36,Houston,2,194.0,2024-06-22
647,Monitor,Customer_45,Phoenix,3,320.93,2024-10-02
648,Monitor,Customer_5,Houston,4,62.17,2024-12-06
649,Headphones,Customer_24,Phoenix,4,911.38,2024-09-02
650,Headphones,Customer_12,Houston,2,817.39,2024-12-21
651,Laptop,Customer_6,Chicago,4,144.44,2024-11-28
652,Laptop,Customer_21,Phoenix,3,172.22,2024-04-24
653,Headphones,Customer_1,Houston,4,658.19,2024-06-20
654,Monitor,Customer_1,Los Angeles,3,285.26,2024-11-04
655,Monitor,Customer_21,Chicago,3,281.06,2024-06-12
656,Laptop,Customer_38,New York,4,882.18,2024-12-21
657,Mouse,Customer_9,Los Angeles,2,956.88,2024-06-14
658,Laptop,Customer_37,Phoenix,1,70.54,2024-08-13
659,Monitor,Customer_33,Los Angeles,3,262.49,2024-11-13
660,Laptop,Customer_3,Houston,3,746.28,2024-04-13
661,Headphones,Customer_38,Phoenix,2,489.31,2024-05-03
662,Webcam,Customer_5,Los Angeles,3,150.47,2024-03-10
663,Keyboard,Customer_31,Los Angeles,3,445.54,2024-03-26
664,Keyboard,Customer_22,Los Angeles,1,427.0,2024-10-19
665,Laptop,Customer_44,Houston,3,284.66,2024-09-12
666,Webcam,Customer_2,Los Angeles,1,128.86,2024-07-21
667,Mouse,Customer_4,Los Angeles,3,299.42,2024-09-11
668,Webcam,Customer_35,Los Angeles,4,867.13,2024-09-05
669,Monitor,Customer_32,Los Angeles,1,433.72,2024-10-31
670,Keyboard,Customer_12,Phoenix,4,323.95,2024-10-01
671,Laptop,Customer_34,Houston,4,514.94,2024-06-20
672,Mouse,Customer_19,Chicago,1,923.56,2024-04-07
673,Keyboard,Customer_14,Houston,2,521.55,2024-10-10
674,Headphones,Customer_35,Chicago,2,781.53,2024-02-12
675,Keyboard,Customer_43,Los Angeles,2,170.95,2024-03-07
676,Mouse,Customer_42,Chicago,2,886.45,2024-08-29
677,Webcam,Customer_8,Phoenix,3,132.44,2024-08-01
678,Mouse,Customer_25,New York,1,888.65,2024-07-21
679,Mouse,Customer_31,Chicago,1,429.21,2024-09-29
680,Keyboard,Customer_45,Houston,1,473.1,2024-10-01
681,Monitor,Customer_37,Phoenix,3,581.26,2024-01-10
682,Mouse,Customer_43,Phoenix,2,16.27,2024-06-27
683,Laptop,Customer_43,New York,4,46.04,2024-02-27
684,Mouse,Customer_6,Phoenix,1,985.14,2024-02-14
685,Webcam,Customer_26,Houston,3,243.33,2024-07-19
686,Headphones,Customer_4,Phoenix,3,621.51,2024-09-15
687,Keyboard,Customer_31,Chicago,3,429.81,2024-03-11
688,Keyboard,Customer_49,New York,1,281.81,2024-11-11
689,Mouse,Customer_28,New York,4,672.71,2024-08-12
690,Laptop,Customer_41,Los Angeles,1,593.27,2024-09-24
691,Laptop,Customer_2,Houston,1,802.78,2024-10-19
692,Monitor,Customer_37,Chicago,1,878.3,2024-01-28
693,Laptop,Customer_49,New York,1,819.88,2024-05-22
694,Mouse,Customer_3,New York,2,586.42,2024-06-12
695,Laptop,Customer_19,Houston,4,950.91,2024-03-16
696,Monitor,Customer_45,Chicago,2,974.69,2024-01-15
697,Webcam,Customer_14,Houston,3,408.61,2024-12-29
698,Laptop,Customer_13,New York,4,442.85,2024-07-24
699,Headphones,Customer_43,Chicago,3,574.88,2024-10-21
700,Webcam,Customer_16,Chicago,3,233.11,2024-09-26
701,Mouse,Customer_19,Los Angeles,2,11.44,2024-03-12
702,Monitor,Customer_34,Los Angeles,2,760.92,2024-11-09
703,Mouse,Customer_32,Phoenix,3,957.07,2024-09-15
704,Mouse,Customer_42,New York,1,499.16,2024-06-26
705,Webcam,Customer_34,Los Angeles,1,763.32,2024-06-01
706,Headphones,Customer_41,Los Angeles,2,71.89,2024-07-04
707,Headphones,Customer_9,Los Angeles,3,305.31,2024-09-13
708,Mouse,Customer_3,Chicago,2,987.14,2024-07-21
709,Monitor,Customer_24,Houston,2,472.85,2024-01-26
710,Webcam,Customer_26,Phoenix,4,413.62,2024-01-12
711,Keyboard,Customer_11,New York,4,288.46,2024-05-23
712,Monitor,Customer_10,Houston,4,416.36,2024-02-08
713,Mouse,Customer_12,New York,3,845.32,2024-02-19
714,Mouse,Customer_5,Chicago,2,480.92,2024-09-23
715,Headphones,Customer_2,New York,3,899.83,2024-06-15
716,Keyboard,Customer_3,Los Angeles,3,425.63,2024-01-14
717,Laptop,Customer_25,Los Angeles,1,97.81,2024-11-28
718,Webcam,Customer_27,Los Angeles,2,575.82,2024-05-17
719,Keyboard,Customer_2,Phoenix,1,174.11,2024-11-11
720,Mouse,Customer_26,Chicago,3,581.69,2024-09-23
721,Mouse,Customer_4,Chicago,4,770.6,2024-06-22
722,Webcam,Customer_21,Los Angeles,3,326.47,2024-06-27
723,Headphones,Customer_34,New York,3,768.25,2024-10-29
724,Laptop,Customer_48,Chicago,1,523.28,2024-09-16
725,Mouse,Customer_2,Houston,4,374.82,2024-06-14
726,Laptop,Customer_23,Houston,2,530.24,2024-08-27
727,Monitor,Customer_3,New York,2,449.62,2024-01-05
728,Mouse,Customer_4,New York,2,328.96,2024-06-02
729,Laptop,Customer_17,Houston,3,268.57,2024-01-27
730,Monitor,Customer_49,Los Angeles,3,377.08,2024-06-12
731,Keyboard,Customer_45,Chicago,2,547.99,2024-11-03
732,Monitor,Customer_8,Houston,3,679.02,2024-06-12
733,Mouse,Customer_19,Los Angeles,1,921.88,2024-05-26
734,Headphones,Customer_1,Houston,1,851.36,2024-06-16
735,Webcam,Customer_46,Houston,4,99.53,2024-12-23
736,Mouse,Customer_10,Chicago,1,372.87,2024-04-25
737,Webcam,Customer_50,Houston,2,334.92,2024-11-07
738,Monitor,Customer_16,Chicago,3,580.75,2024-08-10
739,Mouse,Customer_45,New York,2,519.14,2024-11-12
740,Laptop,Customer_39,Los Angeles,2,346.43,2024-10-05
741,Laptop,Customer_2,Chicago,1,879.37,2024-09-07
742,Keyboard,Customer_7,Houston,1,225.29,2024-07-12
743,Mouse,Customer_22,Chicago,2,794.64,2024-12-30
744,Keyboard,Customer_39,Houston,1,779.81,2024-09-16
745,Keyboard,Customer_11,Chicago,2,322.07,2024-06-25
746,Keyboard,Customer_46,New York,1,477.13,2024-01-25
747,Mouse,Customer_13,Phoenix,3,962.23,2024-12-24
748,Keyboard,Customer_47,Los Angeles,2,107.89,2024-01-20
749,Mouse,Customer_23,New York,2,928.35,2024-05-14
750,Headphones,Customer_44,Houston,4,248.62,2024-03-11
751,Headphones,Customer_13,Phoenix,2,892.85,2024-10-30
752,Headphones,Customer_33,Houston,4,291.72,2024-10-13
753,Mouse,Customer_24,Los Angeles,4,771.3,2024-02-29
754,Laptop,Customer_44,Chicago,4,38.87,2024-06-26
755,Laptop,Customer_11,Los Angeles,2,743.62,2024-12-23
756,Webcam,Customer_26,Chicago,1,400.44,2024-03-08
757,Keyboard,Customer_37,Chicago,2,992.59,2024-10-23
758,Headphones,Customer_47,Chicago,1,736.79,2024-02-21
759,Mouse,Customer_35,Los Angeles,4,139.94,2024-03-19
760,Laptop,Customer_22,Houston,1,475.7,2024-12-01
761,Keyboard,Customer_32,Phoenix,4,419.78,2024-06-15
762,Webcam,Customer_22,Phoenix,3,943.75,2024-01-10
763,Mouse,Customer_2,New York,1,814.51,2024-06-24
764,Headphones,Customer_34,Chicago,4,407.67,2024-12-06
765,Monitor,Customer_29,Los Angeles,2,524.22,2024-04-06
766,Laptop,Customer_36,Houston,3,832.23,2024-04-22
767,Keyboard,Customer_27,Phoenix,3,399.39,2024-01-07
768,Mouse,Customer_23,Phoenix,3,772.76,2024-08-28
769,Headphones,Customer_37,Chicago,4,367.29,2024-06-12
770,Webcam,Customer_16,Phoenix,4,319.42,2024-04-28
771,Keyboard,Customer_28,Chicago,1,90.55,2024-11-12
772,Keyboard,Customer_28,New York,3,784.34,2024-09-11
773,Monitor,Customer_6,Los Angeles,2,751.25,2024-10-20
774,Webcam,Customer_40,Los Angeles,1,756.52,2024-11-01
775,Keyboard,Customer_50,New York,3,388.71,2024-06-17
776,Monitor,Customer_22,Chicago,4,394.28,2024-11-07
777,Headphones,Customer_8,Phoenix,4,925.1,2024-12-18
778,Mouse,Customer_24,New York,3,564.07,2024-11-30
779,Laptop,Customer_12,Los Angeles,4,174.4,2024-07-25
780,Webcam,Customer_37,Los Angeles,3,565.17,2024-09-27
781,Monitor,Customer_42,Phoenix,2,146.06,2024-04-23
782,Monitor,Customer_8,New York,3,362.3,2024-04-06
783,Headphones,Customer_27,Chicago,4,898.48,2024-06-09
784,Mouse,Customer_9,New York,4,838.59,2024-09-16
785,Keyboard,Customer_11,Los Angeles,3,612.23,2024-07-28
786,Webcam,Customer_17,New York,2,925.42,2024-03-05
787,Mouse,Customer_47,Chicago,1,582.87,2024-05-31
788,Keyboard,Customer_21,Los Angeles,1,672.32,2024-11-05
789,Keyboard,Customer_38,Chicago,2,795.19,2024-03-19
790,Keyboard,Customer_47,Phoenix,4,239.09,2024-12-05
791,Mouse,Customer_10,Chicago,4,255.98,2024-01-17
792,Keyboard,Customer_31,Houston,1,521.42,2024-06-27
793,Mouse,Customer_34,Chicago,4,591.39,2024-09-30
794,Keyboard,Customer_33,New York,2,147.82,2024-02-28
795,Monitor,Customer_32,Houston,3,35.93,2024-07-27
796,Headphones,Customer_39,New York,3,43.27,2024-06-24
797,Mouse,Customer_37,Los Angeles,4,340.48,2024-03-23
798,Laptop,Customer_30,Chicago,2,460.99,2024-08-31
799,Laptop,Customer_18,Chicago,1,581.97,2024-09-01
800,Mouse,Customer_20,New York,2,515.35,2024-05-07
801,Monitor,Customer_4,New York,3,362.88,2024-05-23
802,Mouse,Customer_34,Los Angeles,2,744.17,2024-02-05
803,Laptop,Customer_41,New York,1,594.19,2024-12-11
804,Mouse,Customer_44,Phoenix,4,596.64,2024-07-12
805,Keyboard,Customer_6,Houston,3,173.72,2024-01-18
806,Mouse,Customer_28,Los Angeles,1,322.95,2024-11-09
807,Webcam,Customer_31,New York,4,819.32,2024-02-27
808,Mouse,Customer_32,Los Angeles,4,567.31,2024-10-15
809,Laptop,Customer_4,Phoenix,3,65.98,2024-07-19
810,Headphones,Customer_2,Los Angeles,3,196.36,2024-11-25
811,Webcam,Customer_24,New York,1,429.6,2024-03-28
812,Monitor,Customer_48,Chicago,3,62.79,2024-04-04
813,Monitor,Customer_38,Houston,4,746.7,2024-06-29
814,Mouse,Customer_29,Phoenix,1,383.3,2024-10-15
815,Monitor,Customer_38,Houston,2,558.48,2024-05-03
816,Headphones,Customer_22,New York,3,244.65,2024-09-09
817,Mouse,Customer_37,Phoenix,2,922.51,2024-05-30
818,Mouse,Customer_12,Los Angeles,3,387.24,2024-04-07
819,Laptop,Customer_28,Houston,4,68.12,2024-02-14
820,Webcam,Customer_26,New York,3,845.58,2024-10-21
821,Keyboard,Customer_38,Chicago,1,278.26,2024-05-08
822,Headphones,Customer_40,Houston,1,180.14,2024-11-17
823,Monitor,Customer_21,New York,1,161.86,2024-04-14
824,Keyboard,Customer_30,Los Angeles,4,28.24,2024-06-22
825,Headphones,Customer_6,New York,4,188.27,2024-11-19
826,Mouse,Customer_17,New York,4,892.05,2024-02-04
827,Laptop,Customer_9,Houston,1,184.74,2024-08-21
828,Laptop,Customer_2,Phoenix,4,774.02,2024-02-11
829,Webcam,Customer_37,Los Angeles,4,336.71,2024-09-06
830,Webcam,Customer_16,Houston,2,178.86,2024-02-13
831,Laptop,Customer_42,Los Angeles,4,398.61,2024-02-23
832,Headphones,Customer_22,New York,3,398.29,2024-04-12
833,Webcam,Customer_34,Houston,1,190.45,2024-06-17
834,Keyboard,Customer_24,Houston,1,362.12,2024-08-06
835,Mouse,Customer_38,Chicago,4,568.13,2024-03-09
836,Monitor,Customer_44,Los Angeles,2,528.8,2024-11-15
837,Monitor,Customer_44,Phoenix,2,968.49,2024-05-11
838,Monitor,Customer_38,Houston,3,512.44,2024-11-20
839,Mouse,Customer_43,Houston,2,335.11,2024-10-05
840,Headphones,Customer_20,Chicago,3,642.25,2024-01-17
841,Monitor,Customer_18,Los Angeles,4,123.9,2024-08-05
842,Monitor,Customer_34,Phoenix,3,316.39,2024-03-30
843,Monitor,Customer_33,New York,3,947.28,2024-12-26
844,Keyboard,Customer_39,New York,4,443.41,2024-08-11
845,Keyboard,Customer_26,Houston,3,548.1,2024-07-05
846,Headphones,Customer_4,New York,3,227.41,2024-07-19
847,Webcam,Customer_34,New York,1,490.32,2024-01-26
848,Webcam,Customer_38,Los Angeles,3,917.22,2024-07-01
849,Headphones,Customer_13,Chicago,2,591.85,2024-11-14
850,Headphones,Customer_35,Chicago,1,893.71,2024-02-09
851,Keyboard,Customer_36,Los Angeles,4,466.52,2024-05-03
852,Webcam,Customer_7,Houston,2,806.34,2024-01-30
853,Mouse,Customer_2,Chicago,2,260.08,2024-05-06
854,Webcam,Customer_49,New York,4,955.92,2024-08-08
855,Mouse,Customer_48,Chicago,3,745.81,2024-07-07
856,Keyboard,Customer_46,Los Angeles,4,803.72,2024-01-09
857,Webcam,Customer_5,Los Angeles,1,486.14,2024-12-18
858,Keyboard,Customer_20,Houston,3,376.66,2024-01-07
859,Mouse,Customer_4,New York,2,383.88,2024-05-28
860,Laptop,Customer_3,Chicago,4,799.2,2024-01-13
861,Headphones,Customer_46,Chicago,3,45.21,2024-05-29
862,Monitor,Customer_18,Chicago,2,49.49,2024-06-04
863,Headphones,Customer_14,Houston,1,325.07,2024-02-13
864,Keyboard,Customer_24,Phoenix,2,391.71,2024-07-05
865,Laptop,Customer_12,Los Angeles,4,352.7,2024-01-18
866,Webcam,Customer_32,Houston,1,906.77,2024-06-26
867,Headphones,Customer_38,Houston,2,349.25,2024-07-24
868,Keyboard,Customer_26,Houston,1,954.38,2024-03-03
869,Monitor,Customer_16,Los Angeles,1,948.48,2024-03-24
870,Headphones,Customer_38,Los Angeles,4,671.5,2024-07-01
871,Headphones,Customer_8,Chicago,2,139.74,2024-08-31
872,Webcam,Customer_9,Chicago,1,62.57,2024-12-28
873,Headphones,Customer_35,Los Angeles,1,931.07,2024-12-27
874,Webcam,Customer_10,New York,3,616.8,2024-08-30
875,Webcam,Customer_4,Chicago,2,452.57,2024-05-05
876,Webcam,Customer_33,New York,4,330.51,2024-11-03
877,Keyboard,Customer_40,Chicago,2,757.32,2024-02-10
878,Keyboard,Customer_19,Los Angeles,1,683.54,2024-08-02
879,Monitor,Customer_9,New York,4,551.63,2024-04-17
880,Headphones,Customer_14,Los Angeles,2,51.37,2024-08-07
881,Webcam,Customer_8,Houston,2,528.08,2024-09-11
882,Webcam,Customer_35,New York,3,365.8,2024-05-18
883,Monitor,Customer_8,Phoenix,4,378.88,2024-04-19
884,Mouse,Customer_45,New York,4,448.02,2024-03-09
885,Laptop,Customer_3,New York,1,486.74,2024-08-13
886,Mouse,Customer_29,Los Angeles,1,972.48,2024-05-02
887,Webcam,Customer_22,New York,1,952.32,2024-11-04
888,Monitor,Customer_8,Houston,4,849.44,2024-11-30
889,Laptop,Customer_6,Phoenix,3,705.65,2024-09-16
890,Webcam,Customer_30,Los Angeles,3,255.84,2024-03-30
891,Keyboard,Customer_16,Phoenix,1,670.4,2024-01-27
892,Keyboard,Customer_8,New York,1,31.72,2024-08-18
893,Mouse,Customer_32,New York,3,81.62,2024-10-29
894,Keyboard,Customer_6,Los Angeles,1,312.03,2024-06-12
895,Headphones,Customer_48,Phoenix,4,257.75,2024-12-04
896,Headphones,Customer_1,New York,1,686.32,2024-05-22
